"deviceWidth","deviceHeight","touchX","touchY"
"","","",""
"320","534","0.6284","0.9538"
"360","640","0.8863","0.0812"
"360","640","0.5315","0.6458"
"360","640","0.4875","0.7148"
"360","592","0.2845","0.5887"
"","","",""
"","","",""
"360","640","0.5537","0.6260"
"","","",""
"600","1024","0.9967","0.1279"
"600","1024","0.3217","0.7129"
"","","",""
"360","640","0.1167","0.5359"
"","","",""
"360","592","0.7975","0.8920"
"","","",""
"360","640","0.5056","0.4078"
"360","640","0.5168","0.9597"
"360","640","0.1528","0.9875"
"600","1024","0.9350","0.7822"
"","","",""
"360","640","0.1444","0.0250"
"360","640","0.8575","0.0505"
"360","592","0.1139","0.6030"
"","","",""
"600","1024","0.4817","0.9248"
"320","534","0.8420","0.0524"
"360","592","0.5000","0.6976"
"600","1024","0.3350","0.0459"
"","","",""
"360","640","0.5403","0.6289"
"360","592","0.9445","0.0565"
"","","",""
"","","",""
"600","976","0.1150","0.6916"
"","","",""
"","","",""
"320","480","0.6312","0.4917"
"","","",""
"","","",""
"","","",""
"320","522","0.4615","0.7348"
"360","640","0.9889","0.3672"
"","","",""
"360","592","0.8484","0.1699"
"","","",""
"320","533","0.7781","0.2514"
"360","640","0.2278","0.2906"
"360","640","0.3093","0.1382"
"360","592","0.9278","0.0591"
"360","640","0.4438","0.4941"
"320","533","0.9750","0.0600"
"","","",""
"","","",""
"320","570","0.0000","0.4596"
"","","",""
"","","",""
"360","592","0.5500","0.7297"
"","","",""
"600","976","0.4850","0.9488"
"","","",""
"360","592","0.1222","0.0861"
"600","1024","0.5767","0.0527"
"600","1024","0.9717","0.2441"
"360","640","0.5278","0.6391"
"","","",""
"320","533","0.3656","0.1782"
"","","",""
"360","640","0.9611","0.0828"
"","","",""
"","","",""
"320","533","0.5437","0.6435"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"320","480","0.5031","0.6917"
"360","640","0.0370","0.7740"
"","","",""
"320","522","0.4532","0.6978"
"360","640","0.1472","0.5078"
"","","",""
"","","",""
"","","",""
"360","597","0.9404","0.0134"
"360","592","0.9333","0.1149"
"320","533","0.3563","0.6154"
"","","",""
"360","592","0.7490","0.7216"
"","","",""
"600","1024","0.9683","0.0166"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"800","1232","0.7937","0.1940"
"360","640","0.0426","0.1417"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"360","592","0.4244","0.9849"
"","","",""
"360","640","0.5056","0.9313"
"600","1024","0.9583","0.0488"
"","","",""
"","","",""
"360","640","0.8225","0.0945"
"600","1024","0.4767","0.3096"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"360","640","0.3028","0.7953"
"480","752","0.8938","0.0146"
"360","592","0.9639","0.0321"
"360","592","0.6630","0.6329"
"320","533","0.2125","0.5891"
"320","534","0.5125","0.6742"
"320","533","0.4031","0.7580"
"320","533","0.8625","0.5310"
"","","",""
"320","534","0.3500","0.8483"
"360","592","0.6117","0.4794"
"600","1024","0.2933","0.4736"
"320","534","0.3591","0.1425"
"320","534","0.4094","0.6536"
"","","",""
"360","592","0.4799","0.2540"
"","","",""
"","","",""
"","","",""
"320","533","0.0531","0.7936"
"","","",""
"600","1024","0.3283","0.0752"
"","","",""
"360","640","0.6389","0.5484"
"320","534","0.1281","0.6180"
"320","533","0.3563","0.0375"
"","","",""
"","","",""
"406","722","0.2715","0.8419"
"360","640","0.3722","0.6391"
"","","",""
"","","",""
"","","",""
"360","640","0.6917","0.7281"
"","","",""
"","","",""
"","","",""
"360","594","0.0139","0.3398"
"800","1280","0.3550","0.5336"
"600","1024","0.1617","0.3877"
"","","",""
"","","",""
"","","",""
"","","",""
"320","533","0.0313","0.6942"
"","","",""
"320","534","0.3382","0.8338"
"601","916","0.6023","0.4803"
"","","",""
"360","640","0.8155","0.3310"
"","","",""
"320","534","0.1102","0.9214"
"600","976","0.6300","0.2541"
"","","",""
"","","",""
"600","976","0.0312","0.7576"
"","","",""
"600","1024","0.0050","0.9795"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"360","640","0.4389","0.4109"
"","","",""
"","","",""
"","","",""
"","","",""
"320","533","0.0375","0.3227"
"360","592","0.7583","0.5389"
"360","640","0.6449","0.9258"
"320","534","0.4468","0.7338"
"","","",""
"","","",""
"601","914","0.5291","0.5449"
"360","592","0.5035","0.6600"
"360","592","0.0638","0.5072"
"600","1024","0.9050","0.1416"
"320","533","0.9531","0.0469"
"","","",""
"","","",""
"360","640","0.0361","0.7844"
"360","640","0.1958","0.9148"
"","","",""
"","","",""
"","","",""
"320","534","0.3139","0.1421"
"","","",""
"360","640","0.6602","0.5917"
"360","640","0.5333","0.6375"
"","","",""
"320","570","0.8781","0.0351"
"360","640","0.5139","0.6563"
"800","1280","0.0600","0.0477"
"360","640","0.4444","0.3969"
"360","592","0.9085","0.0456"
"320","533","0.0344","0.6154"
"","","",""
"","","",""
"","","",""
"360","592","0.3925","0.6220"
"","","",""
"320","534","0.7188","0.7172"
"320","570","0.6341","0.7185"
"360","640","0.5778","0.6547"
"360","640","0.8447","0.5738"
"","","",""
"360","592","0.9333","0.0608"
"360","592","0.9945","0.2722"
"600","1024","0.9433","0.0000"
"320","534","0.6469","0.7865"
"800","1280","0.5637","0.6508"
"320","427","0.9031","0.9485"
"320","533","0.2781","0.1820"
"320","480","0.6281","0.6646"
"320","533","0.5000","0.6548"
"320","570","0.9792","0.9743"
"360","640","0.5778","0.5141"
"","","",""
"360","592","0.9183","0.1018"
"600","1024","0.1333","0.9072"
"360","568","0.9515","0.0580"
"320","480","0.0750","0.8896"
"320","480","0.9812","0.1417"
"320","533","0.5625","0.6529"
"360","640","0.4222","0.9547"
"600","976","0.9450","0.0184"
"","","",""
"","","",""
"480","765","0.6833","0.5490"
"360","640","0.9111","0.0375"
"360","640","0.7083","0.9922"
"602","914","0.9468","0.0394"
"","","",""
"","","",""
"320","533","0.0344","0.6961"
"320","570","0.4116","0.7418"
"320","533","0.9563","0.0807"
"320","570","0.1125","0.2158"
"","","",""
"320","427","0.5656","0.6862"
"320","522","0.9302","0.1105"
"360","640","0.1373","0.9914"
"","","",""
"360","640","0.4889","0.6625"
"","","",""
"320","533","0.4531","0.9869"
"","","",""
"360","640","0.3833","0.6000"
"360","640","0.3750","0.6062"
"360","640","0.4083","0.1406"
"320","570","0.5073","0.9082"
"360","640","0.6972","0.0406"
"360","640","0.5056","0.4000"
"360","592","0.9824","0.0670"
"360","640","0.0204","0.7272"
"","","",""
"360","640","0.2053","0.9813"
"","","",""
"","","",""
"","","",""
"600","1024","0.8767","0.3994"
"360","592","0.7556","0.6537"
"","","",""
"320","427","0.4063","0.2248"
"","","",""
"360","640","0.0528","0.8969"
"","","",""
"","","",""
"","","",""
"800","1280","0.7400","0.8703"
"320","533","0.5531","0.9193"
"","","",""
"","","",""
"800","1232","0.2900","0.1615"
"","","",""
"320","480","0.2687","0.9938"
"360","640","0.6639","0.1359"
"800","1280","0.9363","0.0047"
"360","640","0.9653","0.9758"
"","","",""
"","","",""
"320","534","0.5904","0.7257"
"360","592","0.4383","0.3646"
"","","",""
"800","1280","0.4763","0.9039"
"320","533","0.3844","0.6341"
"360","592","0.9071","0.4768"
"","","",""
"","","",""
"360","640","0.2667","0.4531"
"","","",""
"320","534","0.8250","0.0412"
"","","",""
"","","",""
"600","976","0.4333","0.6568"
"","","",""
"","","",""
"","","",""
"360","640","0.9126","0.6089"
"","","",""
"","","",""
"360","640","0.0208","0.5289"
"","","",""
"320","533","0.5844","0.9587"
"320","534","0.1688","0.8989"
"320","533","0.5250","0.6492"
"600","1024","0.9083","0.0166"
"","","",""
"","","",""
"360","640","0.6833","0.4406"
"320","496","0.8781","0.4415"
"320","534","0.0603","0.8254"
"","","",""
"","","",""
"360","640","0.5173","0.5988"
"600","1024","0.3133","0.4629"
"360","640","0.1139","0.2813"
"","","",""
"360","640","0.7725","0.2412"
"600","976","0.3052","0.8828"
"","","",""
"320","533","0.5531","0.5572"
"","","",""
"","","",""
"360","640","0.1805","0.4340"
"","","",""
"","","",""
"601","962","0.1664","0.3773"
"","","",""
"","","",""
"","","",""
"360","592","0.1472","0.0811"
"640","1019","0.8844","0.2404"
"","","",""
"600","1024","0.5467","0.6729"
"","","",""
"360","640","0.5889","0.6750"
"","","",""
"","","",""
"","","",""
"","","",""
"601","962","0.7970","0.9969"
"360","592","0.3497","0.1473"
"320","522","0.2911","0.1263"
"360","640","0.2667","0.8344"
"360","640","0.3042","0.1852"
"320","480","0.2625","0.9104"
"","","",""
"","","",""
"360","640","0.5298","0.6565"
"","","",""
"","","",""
"","","",""
"360","640","0.5631","0.6620"
"360","640","0.9611","0.6281"
"800","1232","0.0933","0.4982"
"320","480","0.9563","0.0771"
"360","640","0.9167","0.9828"
"320","534","0.2786","0.1646"
"320","533","0.4594","0.2683"
"","","",""
"360","592","0.6222","0.2111"
"360","640","0.3528","0.1406"
"320","480","0.9470","0.0686"
"360","640","0.9986","0.0367"
"320","533","0.1344","0.8499"
"","","",""
"","","",""
"320","480","0.5719","0.4750"
"360","640","0.8056","0.5781"
"","","",""
"360","592","0.6921","0.6785"
"","","",""
"320","533","0.4500","0.6454"
"360","640","0.4602","0.1833"
"360","640","0.5750","0.6516"
"360","640","0.9597","0.0742"
"","","",""
"","","",""
"320","533","0.9625","0.0863"
"320","570","0.3992","0.8949"
"","","",""
"360","640","0.0833","0.1219"
"360","640","0.8056","0.2594"
"360","615","0.9083","0.0098"
"","","",""
"360","592","0.3190","0.9866"
"","","",""
"","","",""
"","","",""
"360","640","0.1889","0.9969"
"320","533","0.5781","0.2083"
"320","534","0.6250","0.5300"
"320","534","0.3194","0.8050"
"360","592","0.5257","0.6701"
"320","570","0.3875","0.1228"
"360","640","0.5556","0.8938"
"360","640","0.6089","0.6940"
"","","",""
"320","533","0.5938","0.8555"
"600","1024","0.0450","0.6416"
"360","640","0.4042","0.7445"
"601","962","0.5308","0.7121"
"360","592","0.6061","0.9064"
"360","592","0.7906","0.3452"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"360","640","0.8807","0.6081"
"600","976","0.4333","0.6588"
"320","533","0.1594","0.0694"
"","","",""
"","","",""
"320","534","0.4116","0.6484"
"600","1024","0.6250","0.6016"
"","","",""
"","","",""
"","","",""
"","","",""
"360","592","0.5049","0.7038"
"360","640","0.9195","0.0999"
"320","534","0.5637","0.6500"
"320","533","0.0250","0.8480"
"360","640","0.3319","0.8430"
"360","592","0.8861","0.0997"
"360","640","0.5694","0.6516"
"","","",""
"","","",""
"","","",""
"","","",""
"320","570","0.5904","0.8680"
"360","640","0.9093","0.1771"
"360","640","0.2574","0.9365"
"360","640","0.0000","0.4125"
"360","640","0.4806","0.6125"
"600","976","0.3271","0.1415"
"360","640","0.8056","0.4875"
"","","",""
"360","592","0.5583","0.7348"
"360","640","0.2552","0.9961"
"","","",""
"360","592","0.9390","0.0625"
"320","427","0.7094","0.5246"
"","","",""
"","","",""
"","","",""
"320","533","0.0375","0.1651"
"","","",""
"","","",""
"320","534","0.4551","0.7250"
"320","570","0.9085","0.0678"
"","","",""
"","","",""
"","","",""
"","","",""
"320","534","0.4092","0.7100"
"360","640","0.3889","0.6719"
"601","962","0.3612","0.8308"
"360","640","0.5451","0.6768"
"360","640","0.1333","0.3391"
"","","",""
"320","533","0.2125","0.0432"
"360","640","0.0556","0.4172"
"320","534","0.1106","0.0238"
"360","592","0.5370","0.7140"
"320","570","0.1975","0.9696"
"","","",""
"360","640","0.4986","0.6711"
"","","",""
"","","",""
"360","640","0.0306","0.5828"
"600","1024","0.0550","0.4072"
"360","640","0.1859","0.9649"
"320","534","0.3750","0.5843"
"","","",""
"360","640","0.5278","0.3906"
"360","640","0.8139","0.0656"
"360","592","0.1167","0.0541"
"360","640","0.2806","0.6344"
"","","",""
"640","1019","0.5906","0.7556"
"360","640","0.5046","0.9168"
"","","",""
"","","",""
"","","",""
"360","640","0.6736","0.6789"
"320","480","0.2719","0.9354"
"360","640","0.5417","0.7953"
"320","534","0.5741","0.8725"
"","","",""
"320","534","0.9002","0.0337"
"360","592","0.2968","0.2135"
"360","640","0.2979","0.8621"
"","","",""
"","","",""
"360","640","0.5500","0.9094"
"360","567","0.2250","0.2628"
"320","427","0.9781","0.0867"
"","","",""
"","","",""
"","","",""
"360","640","0.9222","0.0625"
"","","",""
"360","592","0.5722","0.7027"
"","","",""
"320","534","0.8981","0.0574"
"360","592","0.9639","0.0650"
"","","",""
"360","640","0.4105","0.6729"
"","","",""
"320","534","0.4813","0.6704"
"360","592","0.9083","0.0304"
"360","640","0.1287","0.4510"
"320","534","0.5052","0.5623"
"360","640","0.5167","0.5531"
"600","1024","0.6583","0.3818"
"","","",""
"","","",""
"360","640","0.6653","0.6023"
"600","976","0.9867","0.0338"
"360","640","0.8352","0.1292"
"","","",""
"320","533","0.4469","0.7542"
"800","1280","0.4325","0.5094"
"360","592","0.4667","0.7027"
"360","592","0.5667","0.7128"
"360","640","0.0944","0.8344"
"360","640","0.3694","0.5750"
"360","640","0.3306","0.1234"
"","","",""
"360","592","0.4979","0.6785"
"600","1024","0.6933","0.4775"
"320","534","0.6216","0.3541"
"","","",""
"320","533","0.3594","0.2514"
"360","640","0.9333","0.0781"
"360","640","0.9000","0.0250"
"","","",""
"360","640","0.0000","0.7750"
"","","",""
"360","640","0.5361","0.9578"
"320","401","0.9219","0.7506"
"","","",""
"","","",""
"360","640","0.4861","0.5594"
"320","533","0.8094","0.9231"
"","","",""
"600","1024","0.3100","0.3545"
"","","",""
"360","640","0.5722","0.6859"
"360","592","0.9426","0.9263"
"360","640","0.3667","0.1672"
"360","640","0.7018","0.1109"
"320","522","0.9042","0.1545"
"360","594","0.5215","0.8756"
"360","640","0.3667","0.1062"
"","","",""
"360","640","0.5102","0.9750"
"","","",""
"","","",""
"","","",""
"","","",""
"360","640","0.5694","0.6766"
"360","640","0.3333","0.5781"
"","","",""
"","","",""
"360","640","0.7426","0.9427"
"360","640","0.1611","0.8891"
"","","",""
"320","533","0.3781","0.5572"
"","","",""
"","","",""
"360","640","0.0181","0.5055"
"600","976","0.9767","0.0441"
"","","",""
"","","",""
"320","570","0.7630","0.1694"
"320","534","0.3867","0.1234"
"","","",""
"360","640","0.7528","0.5906"
"","","",""
"","","",""
"800","1280","0.2150","0.9336"
"360","640","0.5903","0.5711"
"","","",""
"320","534","0.6133","0.6384"
"360","640","0.6875","0.3039"
"","","",""
"","","",""
"320","533","0.3563","0.3189"
"","","",""
"","","",""
"","","",""
"360","640","0.8694","0.0375"
"360","640","0.9417","0.0523"
"320","569","0.8875","0.0404"
"","","",""
"360","640","0.6597","0.6477"
"320","534","0.5655","0.6272"
"320","534","0.5825","0.9225"
"600","1024","0.9383","0.0205"
"","","",""
"","","",""
"600","1024","0.5050","0.6602"
"","","",""
"360","640","0.4833","0.7156"
"360","640","0.7556","0.7844"
"360","640","0.6347","0.8242"
"360","640","0.0541","0.0304"
"320","480","0.9719","0.0667"
"360","567","0.7944","0.7795"
"360","592","0.5229","0.6920"
"360","640","0.4481","0.6771"
"360","592","0.6117","0.7140"
"360","640","0.1917","0.0500"
"","","",""
"320","533","0.9938","0.2251"
"600","1024","0.6117","0.8027"
"320","569","0.9344","0.0808"
"360","640","0.3917","0.2562"
"360","592","0.3994","0.8920"
"","","",""
"600","1024","0.6800","0.4697"
"360","640","0.5931","0.5367"
"480","854","0.0104","0.5995"
"360","640","0.1179","0.8210"
"360","640","0.6722","0.1938"
"","","",""
"","","",""
"360","640","0.2663","0.9914"
"360","640","0.2483","0.6440"
"360","640","0.7056","0.4531"
"320","533","0.9000","0.2908"
"","","",""
"600","1024","0.5683","0.0742"
"360","592","0.2657","0.1244"
"","","",""
"320","480","0.4344","0.4229"
"","","",""
"","","",""
"","","",""
"320","522","0.0229","0.2998"
"","","",""
"","","",""
"360","592","0.1222","0.9544"
"320","534","0.6438","0.6442"
"","","",""
"","","",""
"360","640","0.1484","0.9836"
"360","640","0.1611","0.0297"
"360","640","0.1778","0.2016"
"360","640","0.5167","0.8063"
"","","",""
"600","1024","0.3567","0.4814"
"","","",""
"","","",""
"","","",""
"360","592","0.3306","0.7280"
"360","592","0.3412","0.5207"
"360","592","0.5139","0.5068"
"","","",""
"360","640","0.5417","0.6687"
"360","640","0.5417","0.6641"
"320","533","0.9125","0.0038"
"360","592","0.1276","0.1224"
"320","534","0.3781","0.2772"
"","","",""
"","","",""
"","","",""
"360","640","0.2028","0.9375"
"","","",""
"","","",""
"320","533","0.9250","0.0600"
"320","533","0.2938","0.1238"
"320","534","0.5696","0.8441"
"320","533","0.8125","0.0056"
"360","640","0.1972","0.9250"
"600","976","0.9833","0.0369"
"","","",""
"640","1019","0.5547","0.9028"
"","","",""
"360","592","0.1750","0.0507"
"360","640","0.4438","0.7705"
"","","",""
"600","1024","0.0617","0.0215"
"","","",""
"","","",""
"","","",""
"360","640","0.5111","0.7500"
"600","976","0.6533","0.1916"
"600","1024","0.8450","0.3828"
"320","533","0.3781","0.1463"
"","","",""
"800","1232","0.1350","0.5966"
"","","",""
"320","480","0.1375","0.1979"
"360","640","0.4972","0.9375"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"600","976","0.6850","0.9682"
"","","",""
"360","640","0.4852","0.5073"
"360","640","0.4861","0.6500"
"320","534","0.2046","0.1913"
"","","",""
"360","640","0.3708","0.7289"
"","","",""
"360","640","0.5306","0.6969"
"320","534","0.5282","0.6575"
"","","",""
"","","",""
"","","",""
"320","525","0.6188","0.7162"
"","","",""
"600","1024","0.1850","0.3955"
"360","640","0.0370","0.5083"
"360","640","0.0583","0.1313"
"","","",""
"360","592","0.1769","0.8468"
"800","1232","0.6288","0.3044"
"360","640","0.5361","0.6687"
"","","",""
"320","480","0.2250","0.5188"
"360","640","0.0741","0.7635"
"320","534","0.9666","0.0588"
"","","",""
"600","1024","0.9067","0.0029"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"360","640","0.8694","0.0172"
"320","533","0.9625","0.0582"
"360","640","0.5093","0.6083"
"360","592","0.2139","0.6689"
"","","",""
"360","640","0.4963","0.4917"
"360","592","0.2102","0.1019"
"360","640","0.8266","0.1023"
"","","",""
"320","534","0.5825","0.6663"
"360","640","0.1352","0.0510"
"320","534","0.8438","0.7790"
"","","",""
"320","480","0.7031","0.0208"
"320","570","0.9480","0.0619"
"360","640","0.5611","0.9031"
"360","640","0.5972","0.2219"
"600","1024","0.9633","0.4795"
"","","",""
"360","592","0.9991","0.0715"
"","","",""
"","","",""
"","","",""
"320","533","0.3375","0.1220"
"","","",""
"","","",""
"360","640","0.2500","0.0797"
"","","",""
"","","",""
"320","533","0.2531","0.3377"
"","","",""
"","","",""
"320","533","0.2844","0.6698"
"360","640","0.4105","0.6378"
"320","534","0.9063","0.2116"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"360","640","0.9265","0.0312"
"","","",""
"320","534","0.0772","0.5042"
"360","640","0.5634","0.9240"
"360","640","0.1861","0.2547"
"320","534","0.4250","0.5861"
"","","",""
"640","1019","0.0031","0.0608"
"","","",""
"600","1024","0.9933","0.0488"
"","","",""
"360","592","0.9209","0.5080"
"320","533","0.3219","0.8330"
"320","533","0.9625","0.0319"
